"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-17","0.16","80","88","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-20",,"88","95",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-22",,"86","93","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-23",,"83",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-24","0.04","85","91","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-26","0.08","82","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-27","0.00","82","88",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-28",,"80","86",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-29","0.01","81","86","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-30","0.16","83","88","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-07-31","0.01","88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-01","0.00","85","93","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-02",,"85","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-03","0.20","80",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-04","1.22","83","90","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-05","0.67","83","91",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-06","1.65","81",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-08","0.04","83","91",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-09","0.75","81",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-10","0.00","78","86",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-11",,"83",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-12",,"80","86",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-13","1.14","82","88","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-14","0.43","81",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-15","0.59","81","88","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-16","0.00","88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-17",,"84","90","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-20","0.04","82","88","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-21","0.00","85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-22","0.20","85","91","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-23","0.02","82","84","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-24","0.00","85","91",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-25",,"83","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-26","0.01","85","95","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-27","0.01","82","86","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-28","0.00","83","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-29","0.12","83","90","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-30","0.00","83","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-08-31","0.08","83","91","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-01","0.00","84","90","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-02",,"86",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-04",,"82","90","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-05","0.08","80","84","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-07",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-09","0.08","80","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-10","0.00","83","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-12",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-13",,"81","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-14",,"83","88",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-15",,"85","91","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-17",,"76","86",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-18","1.73","79","88","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-21",,"80","90","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-22",,"82","90","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-23","1.73","83","88","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-24","0.00","84","88","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-28","1.14","83","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-29","0.63","81",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-09-30","0.28","80","88","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-01","0.35","80","84","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-02","0.94","80","88","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-03","1.73","81",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-04","0.08","83","86","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-05","2.36","76","81","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-06","0.00","80","86",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-07","0.16","81","88","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-08","0.00","81","84","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-09","0.94","80",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-10","0.20","80","84","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-11","0.28","78","86","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-12","1.26","81","86","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-13","0.00","82","88","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-15","0.04","82","86","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-16","0.00","83",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-20",,"82","86",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-21",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-22","0.55","88",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-24",,"83","88","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-25",,"85","88",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-26",,"85","88","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-29",,"84",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-30","0.16","82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-10-31","0.00","83","88",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-01",,"82","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-03",,"84","88","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-04",,"82",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-05",,"81","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-06",,"83","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-07",,"85","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-08",,"81","88",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-09","0.35","82","90","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-10","0.87","82",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-11","0.02","84","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-12","0.28","85",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-13","0.00","83","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-14","1.10","79","90","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-15","0.31","82","86","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-16","0.00","81",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-17",,"81","88","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-18",,"80","90","70"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-19",,"81","86",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-20",,"80","86","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-21",,"80","84","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-22",,"78","86","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-23",,"81",,"72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-24",,"80","86","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-25",,"79","86",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-27",,"77","86","70"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-28",,"80","86","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-29",,"79","86","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-11-30",,"83",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-01",,"83","90","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-02",,"83","88","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-03",,"82",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-04",,"81",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-05",,"82","88","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-07",,"81","88","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-08",,"81","88",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-09",,"83",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-10",,"81","90","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-11",,"80","88","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-12",,"83",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-13",,"84","91","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-18",,"80",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-19",,"80","90","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-20",,"77","91","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-21",,"77","84","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-22",,"78","86","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-23",,"78","88",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-26",,"79","90","68"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-28",,"83","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-29",,"79","88","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-30",,"81","90","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1957-12-31",,"80","90","70"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-01",,"78",,"72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-02",,"82","90","70"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-03",,"81","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-04",,"78","86","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-05",,"76","84","66"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-06",,"73",,"64"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-07",,"80","90","66"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-08",,"78","86","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-09",,"82","91","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-10",,"83","93","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-11",,"83","91","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-12",,"86","93","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-13",,"84","93","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-15",,"84","93","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-16",,"80","86","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-17",,"82","91","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-18",,"81","90","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-19",,"83","91","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-20",,"82",,"72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-21",,"81","90","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-22",,"81","91","72"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-23",,"83","91",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-25",,"78","86",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-27",,"87","93",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-28",,"85","95","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-29",,"86","93","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-30",,"85","95","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-01-31",,"81",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-03",,"83",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-04",,"84","95","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-06",,"85","95",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-07",,"87","95","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-08",,"82",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-10",,"85","95","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-11",,"74","84",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-12","0.24","78","84","70"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-13","0.00","78","88","64"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-14",,"76","88","66"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-16",,"83","93","68"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-18",,"83","97","70"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-19",,"84","93","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-20",,"81","93","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-21",,"82",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-22",,"83",,"73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-23",,"83","93",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-24",,"88","93","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-02-26",,"83","93","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-14",,"86",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-15",,"86","100",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-19",,"87","97",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-20",,"83","99","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-21",,"88","99",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-22",,"87",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-23",,"88",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-24",,"87","100","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-28",,"85","99","73"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-03-31",,"91","97","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-05",,"89","100",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-06",,"89","100",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-13",,"89","99",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-14",,"89","100",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-16",,"87",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-17","0.02","89",,"81"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-18","0.00","92",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-22",,"89","100","81"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-23",,"93","100",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-24",,"94","102","81"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-29",,"90","95",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-04-30",,"88","97",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-03","0.02","85","95",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-04","2.01","87",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-07",,"89","97",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-08","0.08","85",,"79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-09","0.00","83","99","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-10","1.02","87","95","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-16",,"83","100","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-19",,"86","97",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-20","0.02","91","97","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-21","0.00","89","99","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-22",,"92","97","81"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-25",,"86","95","81"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-26",,"84","95",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-27","6.30","88",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-28","0.01","82","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-29","0.24","84","91","75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-30","0.20","82","93","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-05-31","1.06","81",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-07",,"85","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-13",,"89",,"81"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-14","0.35","87","93","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-15","0.00","87","95","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-16",,"80","95",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-17",,"83","93",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-18",,"86",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-19","0.04","87","95","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-21",,"85",,
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-23",,"83","95","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-24","0.12","87","97","79"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-06-27",,"76","88",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-03","1.26","80",,"75"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-06",,"83",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-08","0.16","82","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-09","0.00","81","91","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-10","0.02","84","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-11","0.00","84","91",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-12",,"80",,"77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-13","0.43","83","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-14","0.00","82","90",
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-15","0.04","82","90","77"
"CBM00048991","PHNOM PENH INTERNATIONAL, CB","11.547","104.844","12.2","1958-07-16","0.04","83","90","77"
